internalTaxonId,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,taxonomicNotes
19198444,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,HALICTIDAE,Lasioglossum,bavaricum,,,,"(Blüthgen, 1930)","The subspecies <em>Lasioglossum bavaricum olympicum</em> (Warncke, 1982) is found in the mountains of Greece. The nominal subspecies is found throughout the rest of it's distribution."
19198852,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,HALICTIDAE,Lasioglossum,aureimontanum,,,,"Ebmer, 1970",
19199243,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,HALICTIDAE,Lasioglossum,ariadne,,,,"Ebmer, 1981",
19199677,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,HALICTIDAE,Lasioglossum,arctifrons,,,,"(Saunders, 1903)","There are three subspecies on the Canary Islands: <em>L. a.</em>&#160;<em>glandarium&#160;</em>(Warncke, 1975)&#160;is found on El<em>&#160;</em>Hierro and&#160;La Palma;&#160;<em>L. a.</em>&#160;<em>optatum</em>&#160;is found on Gran Canaria&#160;(Warncke, 1975);&#160;and the nominal&#160;subspecies is found on Tenerife."
19198672,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,HALICTIDAE,Lasioglossum,alpigenum,,,,"(Dalla Torre, 1877)",
19198577,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,HALICTIDAE,Lasioglossum,akroundicum,,,,"(Blüthgen, 1937)",
19198712,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,cervina,,,,"Warncke, 1975",
19198628,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,chalcogastra,,,,"Brullé, 1839","This assessment includes the Canarian subspecies <em>Andrena chalcogastra gomera</em> Warncke, 1968 (from La Gomera), <em>Andrena chalcogastra palmaensis</em> Warncke, 1968 (from La Palma),&#160;<em>Andrena chalcogastra extrema</em> Warncke, 1993 (from Gran Canaria), and&#160;<em>Andrena&#160;chalcogastra&#160;chalcogastra</em> Brullé, 1839 (from Tenerife)."
19199653,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,chelma,,,,"Warncke, 1975",
19199240,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,concinna,,,,"Smith, 1853",
19198993,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,corssubalpina,,,,"Theunert, 2006",
19199110,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,curtula,,,,"Pérez, 1903","D<span lang=""EN-US"">ylewska (1987) and <span lang=""EN-US"">Schmid-Egger and Scheuchl (1997) accept <em>A. pauxilla</em> as a distinct species. Besides, H. Schwenninger (pers. comm. 2014) examined the type of <em>A. curtula</em> and stated that <em>A. curtula</em> and<em> A. pauxilla</em> are clearly distinct species.</span>"
19199412,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,cypricola,,,,"Mavromoustakis, 1952",
19198885,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,damara,,,,"Warncke, 1968","According to Blank and Kraus (1994), the type specimens of <em>Andrena (Chlorandrena) damara</em> are labelled <em>Andrena sagittaria ssp. damara</em>."
19199418,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,dinizi,,,,"Warncke, 1975",
21138032,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,ebmerella,,,,"Scheuchl, 2011",The subgeneric attribution of&#160;<em>Andrena ebmerella</em>&#160;is uncertain.
19199052,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,elata,,,,"Warncke, 1975","This species was originally described by Warncke as <span><em>Andrena abrupta</em> ssp. <em>elata </em>Warncke, 1975."
19199555,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,espanola,,,,"Warncke, 1967","Warncke described this taxon using the name <em>Andrena truncatilabris </em>ssp.<em> española</em>. The usage of diacritic marks is forbidden by Article 27 ICZN, 1985. The name has had to be corrected to <em>espanola</em>.&#160;Following Warncke and&#160;Gusenleitner, Ortiz-Sanchez (2011) regards <em>Andrena (Truncandrena) espanola</em> as a subspecies of <em>Andrena (Truncandrena) truncatilabris</em> Morawitz, 1877.&#160;While the disparities between <em>A. truncatilabris</em> and <em>A. espanola</em>&#160;females are minimal, the differences between the&#160;male genitalia, especially the penis valves, are so different that both taxa are considered different species by E. Scheuchl (pers. comm. 2014), and this will be the criteria followed for the purposes of this assessment."
19198881,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,farinosa,,,,"Pérez, 1895",
19199922,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,freygessneri,,,,"Alfken, 1904","<em>Andrena (Cnemidandrena) freygessneri</em> was first considered as subspecies of&#160;<em>Andrena simillima</em> Smith, 1851, but it is clearly a distinct species according to Ebmer (2001)."
19199111,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,fria,,,,"Warncke, 1975",
19198602,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,funerea,,,,"Warncke, 1967",
19199759,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,helenica,,,,"Warncke, 1965",
19198663,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,hillana,,,,"Warncke, 1968",
19199169,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,illyrica,,,,"Warncke, 1975",
19199471,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,korleviciana,,,,"Friese, 1887",
19198751,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,kornosica,,,,"Mavromoustakis, 1954",
19198568,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,leucolippa,,,,"Pérez, 1895","There are taxonomic uncertainties regarding the status of this taxon and <em>A. boyerella</em> (qv).&#160;Both <em>A. leucolippa</em> and <em>A. boyerella</em> are regarded as a valid names by Gusenleitner and Schwarz (2002). However, in the maps provided by Gusenleitner and Schwarz (2002), <em>A. boyerella</em> and <em>A. leucolippa</em> appear together in the same map since <em>A. leucolippa</em> was regarded as a subspecies by Warncke. After further examination, it seems that&#160;<em>A. leucolippa </em>occurs&#160;in Europe and&#160;<em>A. boyerella</em> occurs in North Africa (and the records from Sicily and Italy probably belong to it as well)&#160;(E. Scheuchl pers. comm. 2014)."
19198478,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,lonicera,,,,"Warncke, 1973",
19199670,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,maderensis,,,,"Cockerell, 1922","<p><span lang=""EN-US"">While <em>A. maderensis fratella</em>&#160;Warncke, 1968&#160;was described from Morocco, it seems that <em>A. maderensis</em> is endemic to the main island of Madeira and <em>A. fratella</em> is a distinct species (E. Scheuchl pers. comm. 2014).</p>"
19199209,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,montana,,,,"Warncke, 1973",
19199682,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,montarca,,,,"Warncke, 1975","The two subspecies <em>Andrena montarca andina</em> Warncke, 1974, and <em>Andrena montarca parva</em> Warncke, 1974 are certainly distinct species (Gusenleitner and Schwarz 2002). <em>A. montarca</em>&#160;is an Iberian endemic species, while&#160;<em>A. parva</em>&#160;and&#160;<em>A. andina</em>&#160;are north African species."
19199651,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,murana,,,,"Warncke, 1967",
19198891,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,muscaria,,,,"Warncke, 1965",
19198634,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,nebularia,,,,"Warncke, 1975",
19199467,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,neovirida,,,,"Grünwaldt, 2005",
19199788,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,nilotica,,,,"Warncke, 1967",
13152926,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,bohemicus,,,,"Seidl, 1838","<p><span lang=""EN-US""><em>Bombus ashtoni</em> Cresson, 1864 from North America was previously considered to be a species separate from <em>B. bohemicus</em>, but Cameron <em>et al</em>. (2007) suggested it may be conspecific and this was supported by Williams <em>et al</em>. (2014).</p>"
13340340,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,cryptarum,,,,"(Fabricius, 1775)","Evidence from a global study of DNA barcodes supports the North American population as part of a species widespread in Europe and Asia (Williams <em>et al.</em>&#160;2012, 2014).<em><br/><br/></em><em>Bombus cryptarum</em>&#160;is difficult to identify and has been generally accepted as a valid species only recently. This explains why it has been explicitly dealt with in rather few articles (Rasmont <em>et al. </em>2014)."
13340348,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,distinguendus,,,,"Morawitz, 1869","This species has only recently been discvoered in North America (Williams &amp; Thomas 2005, Sheffield and Williams 2011). Populations in different parts of the range show especially strong genetic differentiation in COI barcodes (Williams&#160;<span style=""font-style: italic;"">et al.&#160;</span>2011)."
13340361,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,flavidus,,,,"Eversmann, 1852","Morphological and genetic evidence support a close relationship between <em>B. fernaldae </em>from North America and <em>B. flavidus </em>from Europe and Asia (Cameron <em>et al. </em>2007, Williams <em>et al</em>. 2014). As such, Williams <em>et al. </em>(2014) treat them as conspecific. Rasmont (1988) reports that the Pyrenean population of <em>B. flavidus</em> in the Spain-France region is morphometrically distinct from the disjunct Scandinavian population; nevertheless, he continues to treat them as conspecific, as does Williams (2014)."
13340493,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,jonellus,,,,"(Kirby, 1802)",
88120725,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,polaris,,,,"Curtis, 1835","This species has been separated from <em>Bombus pyrrhopygus</em> as evidenced by gene coalescents by Williams <em>et al</em>. (2015). <em>Bombus pyrrhopygus</em> is restricted to the European and Asian continents, and&#160;<em>Bombus polaris</em><em>&#160;</em>is restricted to North America and Greenland."
44936424,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,auricomus,,,,"(Robertson, 1903)","<p>Previously considered conspecific with <em>B. nevadensis</em>, this species is now considered separate (Williams<em> et al.</em> 2014).</p>"
44937195,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,neoboreus,,,,"Sladen, 1919","<p><span lang=""EN-GB"">This taxon as usually understood is now interpreted as a composite of two cryptic species with overlapping distributions (Williams <em>et al</em>. 2015). Clarification of the situation is currently under investigation and should be available by the end of 2016.</p>"
44937399,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,affinis,,,,"Cresson, 1863",
44937492,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,occidentalis,,,,"Greene, 1858","<p>DNA evidence (divergence in COI-barcode sequences) supports&#160;<em>Bombus occidentalis </em>as a valid species, separate from <em>B. terricola </em>(Williams <em>et al.</em> 2012). COI-barcode divergence also suggests that <em>B. occidentalis </em>can be divided into northern (including Alaska, Yukon Territory, and northern British Columbia) and southern (including the western contiguous United States and southern British Columbia) populations, each of which have distinctive haplotype groups (Williams&#160;<em>et al.</em>&#160;2012).&#160;These distinct haplotypes correspond with morphological differences; specifically, shorter pile (hair) has been noted in the southern populations and longer pile in the northern populations (Williams <em>et al. </em>2012; Williams <em>et al. </em>2014). Taxonomic work is in progress to formally distinguish two subspecies of <em>B. occidentalis</em> (C. Sheffield pers. comm. May 2013 in Jepsen and Foltz Jordan 2013).&#160;</p><p><span class=""apple-converted-space""></p>"
44937505,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,terricola,,,,"Kirby, 1837","<p></p>  <p>While there has been some debate over whether this species is conspecific with <em>Bombus occidentalis</em> (e.g. Cameron <em>et al</em>. 2007), recent morphological and molecular work (e.g. Bertsch <em>et al</em>. 2010, Williams <em>et al</em>. 2012, Owen and Whidden 2013) support the separate taxa.</p>"
44937582,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,crotchii,,,,"Cresson, 1878",
44937645,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,griseocollis,,,,"(DeGeer, 1773)",
44937699,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,suckleyi,,,,"Greene, 1860",
44937784,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,flavifrons,,,,"Cresson, 1963","Although the oldest available name for this species is <em>B. pleuralis </em>Nylander, the name <em>B. flavifrons </em>has been in common use for this species since 1950, while only one publication is known to use the name <em>B. pleuralis </em>(Williams <em>et al</em>. 2014, Williams 2014). Thus, for stability, it is suggested that use of name <em>B. flavifrons </em>be continued (Williams <em>et al</em>. 2014).&#160;<br/><br/>DNA barcodes support as part of the same species individuals with metasomal T3-4 red (named <em>flavifrons, </em>from Alaska and British Columbia south to Utah) and those with T3-4 black (named <em>dimidiatus, </em>predominant in California, Oregon, and Washington) (Williams <em>et al</em>. 2014)<em>. </em><em><br/></em><em><br/></em>Evidence from DNA barcodes supports&#160;<em>B. centralis&#160;</em>and&#160;<em>B. flavifrons&#160;</em>as separate species (Williams <em>et al</em>. 2014)."
44937931,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,sandersoni,,,,"Franklin, 1913",
44937938,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,sitkensis,,,,"Nylander, 1848",
44937945,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,sylvicola,,,,"Kirby, 1837","<em>Bombus sylvicola</em> is morphologically closely similar to <em>B. lapponicus</em>, and it has been suggested repeatedly that they are conspecific (reviewed in Williams 2014). Evidence from comparisons of DNA sequences from the 16S gene is not strong, but is consistent with the two taxa being separate species (Cameron <em>et al.</em> 2007). Until more evidence to the contrary is available from critical studies of patterns of variation, these two species should be treated as separate (Williams 1998, Williams 2014, Williams <em>et al.</em> 2014)."
44938024,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,vagans,,,,"Smith, 1854","Evidence from DNA barcodes supports a close relationship between <em>B. vagans</em> and <em>B. bolsteri</em>, with only minor differences, as what can be considered parts of a single species. The two are considered synonymous by Williams <em>et al. </em>(2014).&#160;<br/><br/><em>Bombus cockerelli</em> is very similar to <em>B. vagans </em>(particularly in female morphology), but so far it has not been possible to obtain DNA barcodes of <em>B. cockerelli</em> from which to assess whether it is conspecific (Williams <em>et al.</em> 2014). The synonymy is considered possible but unconfirmed."
44938052,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,vandykei,,,,"(Frison, 1927)","The extensively yellow female color pattern&#160;from Washington and northern Oregon&#160;was described in 1970 with the name <em>cascadensis, </em>however, this name<em>&#160;</em>is now known to be a junior synonym of <em>B. vandykei </em>(Williams <em>et al.</em> 2014, Williams 2014)."
44938235,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,vosnesenskii,,,,"Radoszkowski, 1862",
44938356,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,appositus,,,,"Cresson, 1878","<span class=""datalabel1"">There is what is believed to be a predominantly yellow colour form of this species found near Corvallis and Ashland, Oregon, but so far there have been no molecular assessments of the status of this variation (<a>Williams <em>et al.</em> 2011</a><span class=""datalabel1"">).&#160;  <p>&#160;</p></span>"
44938377,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,borealis,,,,"Kirby, 1837",
47981994,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,HALICTIDAE,Sphecodes,combai,,,,"Nobile et Turrisi, 2004",
47981998,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,HALICTIDAE,Sphecodes,creticus,,,,"Warncke, 1992",It was previously described as a subspecies of&#160;<em>S. marginatus&#160;</em>but it is thought to be a separate species (Bogusch and Straka in prep.).
47982103,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,HALICTIDAE,Sphecodes,gomerensis,,,,"Warncke, 1992",
47982107,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,HALICTIDAE,Sphecodes,larochei,,,,"Warncke, 1992",
47982111,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,HALICTIDAE,Sphecodes,piceohirtus,,,,"Blüthgen, 1858",
47982116,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,HALICTIDAE,Sphecodes,rubripes,,,,"Spinola, 1838","Revision of material collected in Sardinia, presented by Warncke (1992) showed that the species was mis-identified.&#160;Therefore the species&#160;does not occur in Sardinia (P. Bogusch pers. comm. 2013)."
48480308,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,HALICTIDAE,Lasioglossum,ragusanum,,,,(Blüthgen 1931),
48495484,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,COLLETIDAE,Hylaeus,stigmorhinus,,,,"(Pérez, 1896)","<em>Hylaues stigmorhinus </em>belongs to the <em>Hylaeus gibbus</em> group and the taxonomy was partly revisited (Straka and Bogusch 2011). A number of problems arose, including the status of <em>H. stigmorhinus</em> and <em>H. praenotatus </em>has to be clarified."
47982068,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,HALICTIDAE,Sphecodes,cypricus,,,,"Blüthgen, 1938",
48632848,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Nomada,gredosiana,,,,"Schwarz &amp; Gusenleitner, 2013",
48632858,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Nomada,kriesteni,,,,"Schwarz &amp; Gusenleitner, 2013",
48632862,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Nomada,mandibularis,,,,"Schwarz &amp; Gusenleitner, 2013",
48635233,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Ammobates,melectoides,,,,"(Smith, 1854)",<em>Ammobates melectoides </em>is often understood as a subspecies of <em>A. oraniensis</em>. Taxonomy of this species needs to be studied in detail in the future.
19198647,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,MEGACHILIDAE,Megachile,alpicola,,,,"Alfken, 1924",
19198420,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,MEGACHILIDAE,Megachile,apennina,,,,"Benoist, 1940",The taxonomic status of this species is unclear.
19199914,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,MEGACHILIDAE,Megachile,baetica,,,,"(Gerstäcker, 1869)","The taxonomic status of this species is unclear.&#160;It is considered as a subspecies of <em>M. parietina</em> by some authors (e.g., Benoist 1940)."
19198485,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,MEGACHILIDAE,Megachile,benoisti,,,,"(Tkalců, 1977)",The taxonomic status of this species is unclear. This species is possibly a junior synonym of <em>M. pyrenaica </em>(C. Praz pers. comm. 2014).<em><br/></em>
19199547,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,MEGACHILIDAE,Megachile,binominata,,,,"Smith, 1853",
19198586,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,MEGACHILIDAE,Megachile,bioculata,,,,"Pérez, 1902",The taxonomic status of this species is unclear as the species is only known from the type specimens (C. Praz pers. comm. 2014).
19199891,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,MEGACHILIDAE,Megachile,breviceps,,,,"Friese, 1898","The taxonomic status of this species is unclear, as the species is only known from the holotype (C. Praz pers. comm. 2014)."
19199112,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,MEGACHILIDAE,Megachile,canariensis,,,,"Pérez, 1902",
19198923,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,MEGACHILIDAE,Megachile,canescens,,,,"(Brullé, 1832)",
19199706,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,MEGACHILIDAE,Megachile,cressa,,,,"(Tkalců, 1988)",The taxonomic status of this species is unclear as the species is only known from the type specimens (C. Praz pers. comm. 2014).
19199903,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,MEGACHILIDAE,Megachile,dacica,,,,"Mocsary, 1879",The taxonomic status of this species is unclear as the species is only known from the type specimen (C. Praz pers. comm. 2014).
19198678,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,MEGACHILIDAE,Megachile,ghilianii,,,,"Spinola, 1843","The taxonomic status of this species is unclear as the species is only known from the type material, which has been lost (C. Praz pers. comm. 2014)."
19198796,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,MEGACHILIDAE,Megachile,gothalauniensis,,,,"Pérez, 1902",The taxonomic status of this species is unclear as the species is only known from the type specimens (C. Praz pers. comm. 2014).
19199168,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,MEGACHILIDAE,Megachile,hohmanni,,,,"Tkalců, 1993",
19199784,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,MEGACHILIDAE,Megachile,lagopoda,,,,"(Linnaeus, 1761)",
19199429,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,MEGACHILIDAE,Megachile,lucidifrons,,,,"Ferton, 1905",The taxonomic status of this species is unclear as the species is only known from the type specimen (C. Praz pers. comm. 2014).
19198752,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,MEGACHILIDAE,Megachile,mavromoustakisi,,,,"van der Zanden, 1992",The taxonomic status of this species is unclear as the species is only known from the type specimens.
19199521,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,MEGACHILIDAE,Megachile,opacifrons,,,,"Pérez, 1897",
19199035,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,MEGACHILIDAE,Megachile,parietina,,,,"(Geoffroy, 1785)",
19198901,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,MEGACHILIDAE,Megachile,pugillatoria,,,,"Costa, 1863",The taxonomic status of this species is unclear as the species is only known from the type specimen (C. Praz pers. comm. 2014).
19198646,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,MEGACHILIDAE,Megachile,punctatissima,,,,"Spinola, 1806",The taxonomic status of this species is unclear.
19199142,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,MEGACHILIDAE,Megachile,pusilla,,,,"Pérez, 1884",The taxonomic status of this species is unclear as the species is only known from the type specimen (C. Praz pers. comm. 2014).
19198600,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,MEGACHILIDAE,Megachile,roeweri,,,,"(Alfken, 1927)",It is not clear if it is a distinct species from <em>M. hungarica</em> (C. Praz pers. comm. 2014).
19198798,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,MEGACHILIDAE,Megachile,rufescens,,,,"(Pérez, 1879)",It is unclear if it is distinct from <em>H. albonotata </em>(C. Praz pers. comm. 2014).
19198908,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,MEGACHILIDAE,Megachile,semicircularis,,,,"van der Zanden, 1996",
19199390,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,MEGACHILIDAE,Megachile,semipleta,,,,"Cockerell, 1921",The taxonomic status of this species is unclear as the species is only known from the type specimen (C. Praz pers. comm. 2014).
19199059,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,MEGACHILIDAE,Megachile,troodica,,,,"Mavromoustakis, 1953",
53925244,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Epeolus,intermedius,,,,"Perez, 1884",The taxonomic status of this species is not clear.
53925670,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Epeolus,transitorius,,,,"Eversmann, 1852","The taxonomic status of this species is uncertain. For long it was considered a subspecies of <em>E. variegatus </em>but recently it has been elevated to a separate species. However, its true taxonomic status is in need of revision."
13152906,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,alpinus,,,,"(Linnaeus, 1758)",
13340462,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,inexspectatus,,,,"(Tkalcu, 1963)",
13340536,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,lapponicus,,,,"(Fabricius, 1793)",
13341899,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,magnus,,,,"Vogt, 1911",
13342099,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,mendax,,,,"Gerstäcker, 1869",
13342522,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,mucidus,,,,"Gerstäcker, 1869",<em>Bombus mucidus</em>&#160;was considered formerly as a distinct subgenus (<em>Mucidobombus</em>).
13343448,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,perezi,,,,"(Schulthess-Rechberg, 1886)",
13356494,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,pereziellus,,,,"(Skorikov, 1922)",
18528992,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,pyrenaeus,,,,"Pérez, 1879",
18528848,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,reinigiellus,,,,"(Rasmont, 1983)",This species may be conspecific with <em>B. hortorum</em> but the taxonomic status is uncertain. No-one has a sufficiently broad analysis of this complex at present to conclude this authoritatively(P. Williams pers. comm. 2015).
63822610,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Anthophora,gallica,,,,"Dalla Torre &amp; Friese, 1895","The species is not considered a valid species by the&#160;World Bee Checklist (ITIS 2014), and Brooks (1988) synonymised<em> A</em>.&#160;<em>gallica </em>with <em>A. quadricolor&#160;</em>(Erichson, 1840),&#160;and indeed these two taxa look superficially similar. There are nevertheless several very significant differences and the taxa differ conspicuously in their colour patterns and, in males, by the shape of the hind metatarsus and genitalia. For the purposes of this assessment, Friese (1897) will be followed, therefore separating&#160;<em>A. gallica</em> from<em> A. quadricolor.</em>"
