"obs_full","gs","genus.x","species.x","verbiage","long_key","exclude","verb_length","has_nonNative_ssp","usageKey","scientificName","canonicalName","rank","status","confidence","matchType","kingdom","phylum","order","family","genus.y","species.y","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","synonym","class","verbatim_name","matchNote","acceptedUsageKey","verbatim_kingdom"
"Carex rosea Schkuhrflex Willd., Rosy Sedge (Knapp 2847 DOV)  [Carex convoluta Mack.] ","Carex rosea","Carex","rosea"," Schkuhrflex Willd., Rosy Sedge (Knapp 2847 DOV)  [Carex convoluta Mack.] ","Carex rosea Schkuhrflex Willd.",FALSE,74,FALSE,2727476,"Carex rosea Willd.","Carex rosea","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex rosea",6,7707728,196,1369,7708,2721893,2727476,FALSE,"Liliopsida","Carex rosea","unambiguous",NA,NA
"Carex rostrata Stokes, Beaked Sedge—see Excluded Flora  section. ","Carex rostrata","Carex","rostrata"," Stokes, Beaked Sedge—see Excluded Flora  section. ","Carex rostrata Stokes, Beaked ",TRUE,51,FALSE,2726725,"Carex rostrata Stokes","Carex rostrata","SPECIES","ACCEPTED",97,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex rostrata",6,7707728,196,1369,7708,2721893,2726725,FALSE,"Liliopsida","Carex rostrata","unambiguous",NA,NA
"Carex sartwellii Dewey, Sartwell’s Sedge—see Excluded Flora  section. ","Carex sartwellii","Carex","sartwellii"," Dewey, Sartwell’s Sedge—see Excluded Flora  section. ","Carex sartwellii Dewey, Sartwe",TRUE,54,FALSE,2727221,"Carex sartwellii Dewey","Carex sartwellii","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex sartwellii",6,7707728,196,1369,7708,2721893,2727221,FALSE,"Liliopsida","Carex sartwellii","unambiguous",NA,NA
"Carex scabrata Schwein., Eastern Rough Sedge (Knapp 03-02  TAWES) ","Carex scabrata","Carex","scabrata"," Schwein., Eastern Rough Sedge (Knapp 03-02  TAWES) ","Carex scabrata Schwein., Easte",FALSE,52,FALSE,2725516,"Carex scabrata Schwein.","Carex scabrata","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex scabrata",6,7707728,196,1369,7708,2721893,2725516,FALSE,"Liliopsida","Carex scabrata","unambiguous",NA,NA
"Carex scoparia Schkuhr, Pointed Broom Sedge (Naczi 8045  DOV) ","Carex scoparia","Carex","scoparia"," Schkuhr, Pointed Broom Sedge (Naczi 8045  DOV) ","Carex scoparia Schkuhr, Pointe",FALSE,48,FALSE,2726539,"Carex scoparia Schkuhr ex Willd.","Carex scoparia","SPECIES","ACCEPTED",97,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex scoparia",6,7707728,196,1369,7708,2721893,2726539,FALSE,"Liliopsida","Carex scoparia","unambiguous",NA,NA
"Carex seorsa Howe, Weak Stellate Sedge (Knapp et al. 1807  DOV) ","Carex seorsa","Carex","seorsa"," Howe, Weak Stellate Sedge (Knapp et al. 1807  DOV) ","Carex seorsa Howe, Weak Stella",FALSE,52,FALSE,2725502,"Carex seorsa Howe","Carex seorsa","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex seorsa",6,7707728,196,1369,7708,2721893,2725502,FALSE,"Liliopsida","Carex seorsa","unambiguous",NA,NA
"Carex shortiana Dewey, Short’s Sedge, •  S3S4/G5 (Longbottom  et al. 5995 DOV) ","Carex shortiana","Carex","shortiana"," Dewey, Short’s Sedge, •  S3S4/G5 (Longbottom  et al. 5995 DOV) ","Carex shortiana Dewey, Short’s",FALSE,64,FALSE,2729787,"Carex shortiana Dewey & Torr.","Carex shortiana","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex shortiana",6,7707728,196,1369,7708,2721893,2729787,FALSE,"Liliopsida","Carex shortiana","unambiguous",NA,NA
"Carex silicea Olney, Beach Sedge, •  S1/G5 (Hill 13929  Assateague Island National Seashore Herbarium)  40 • SMITHSONIAN CONTRIBUTIONS TO BOTANY ","Carex silicea","Carex","silicea"," Olney, Beach Sedge, •  S1/G5 (Hill 13929  Assateague Island National Seashore Herbarium)  40 • SMITHSONIAN CONTRIBUTIONS TO BOTANY ","Carex silicea Olney, Beach Sed",FALSE,132,FALSE,2728468,"Carex silicea Olney","Carex silicea","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex silicea",6,7707728,196,1369,7708,2721893,2728468,FALSE,"Liliopsida","Carex silicea","unambiguous",NA,NA
"Carex sparganioides Muhl.flex Willd., Bur-reed Sedge, •  S3/G5  (Naczi 8055 DOV) ","Carex sparganioides","Carex","sparganioides"," Muhl.flex Willd., Bur-reed Sedge, •  S3/G5  (Naczi 8055 DOV) ","Carex sparganioides Muhl.flex ",FALSE,62,FALSE,2724689,"Carex sparganioides Muhl. ex Willd.","Carex sparganioides","SPECIES","ACCEPTED",97,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex sparganioides",6,7707728,196,1369,7708,2721893,2724689,FALSE,"Liliopsida","Carex sparganioides","unambiguous",NA,NA
"Carex spicata Huds., Prickly Sedge, † (Tatnall 1144 DOV) ","Carex spicata","Carex","spicata"," Huds., Prickly Sedge, † (Tatnall 1144 DOV) ","Carex spicata Huds., Prickly S",TRUE,44,FALSE,2722210,"Carex spicata Huds.","Carex spicata","SPECIES","ACCEPTED",97,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex spicata",6,7707728,196,1369,7708,2721893,2722210,FALSE,"Liliopsida","Carex spicata","unambiguous",NA,NA
"Carex squarrosa L., Squarrose Sedge (Naczi 8041 DOV) ","Carex squarrosa","Carex","squarrosa"," L., Squarrose Sedge (Naczi 8041 DOV) ","Carex squarrosa L., Squarrose ",FALSE,38,FALSE,2728950,"Carex squarrosa L.","Carex squarrosa","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex squarrosa",6,7707728,196,1369,7708,2721893,2728950,FALSE,"Liliopsida","Carex squarrosa","unambiguous",NA,NA
"Carex stipata Muhl.flex Willd. var. maxima Chapm., Stalkgrain  Sedge (Lea 2000 DOV)  [Carex stipata var. uberior C. Mohr; C. uberior (C. Mohr)  Mack.] ","Carex stipata","Carex","stipata"," Muhl.flex Willd. var. maxima Chapm., Stalkgrain  Sedge (Lea 2000 DOV)  [Carex stipata var. uberior C. Mohr; C. uberior (C. Mohr)  Mack.] ","Carex stipata Muhl.flex Willd.",FALSE,138,FALSE,2725605,"Carex stipata Muhl. ex Willd.","Carex stipata","SPECIES","ACCEPTED",97,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex stipata",6,7707728,196,1369,7708,2721893,2725605,FALSE,"Liliopsida","Carex stipata","unambiguous",NA,NA
"Carex straminea Willd., Eastern Straw Sedge •  S1S2/G5 (Lea  2843 DOV) ","Carex straminea","Carex","straminea"," Willd., Eastern Straw Sedge •  S1S2/G5 (Lea  2843 DOV) ","Carex straminea Willd., Easter",FALSE,56,FALSE,2724367,"Carex straminea Willd. ex Schkuhr","Carex straminea","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex straminea",6,7707728,196,1369,7708,2721893,2724367,FALSE,"Liliopsida","Carex straminea","unambiguous",NA,NA
"Carex striata Michx., Walter’s Sedge (Longbottom & Knapp  6284 DOV)  [Carex walteriana L. H. Bailey] ","Carex striata","Carex","striata"," Michx., Walter’s Sedge (Longbottom & Knapp  6284 DOV)  [Carex walteriana L. H. Bailey] ","Carex striata Michx., Walter’s",FALSE,88,FALSE,2722537,"Carex striata Michx.","Carex striata","SPECIES","ACCEPTED",97,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex striata",6,7707728,196,1369,7708,2721893,2722537,FALSE,"Liliopsida","Carex striata","unambiguous",NA,NA
"Carex striatula Michx., Lined Sedge, •  S3/G5 (Knapp & Frye  1376 DOV) ","Carex striatula","Carex","striatula"," Michx., Lined Sedge, •  S3/G5 (Knapp & Frye  1376 DOV) ","Carex striatula Michx., Lined ",FALSE,56,FALSE,2722475,"Carex striatula Michx.","Carex striatula","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex striatula",6,7707728,196,1369,7708,2721893,2722475,FALSE,"Liliopsida","Carex striatula","unambiguous",NA,NA
"Carex stricta Lam., Tussock Sedge (Naczi 8046 DOV)  [Carex strictior Dewey] ","Carex stricta","Carex","stricta"," Lam., Tussock Sedge (Naczi 8046 DOV)  [Carex strictior Dewey] ","Carex stricta Lam., Tussock Se",FALSE,63,FALSE,2722325,"Carex stricta Lam.","Carex stricta","SPECIES","ACCEPTED",97,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex stricta",6,7707728,196,1369,7708,2721893,2722325,FALSE,"Liliopsida","Carex stricta","unambiguous",NA,NA
"Carex styloflexa Buckley, Bent Sedge (Naczi 11335 NY) ","Carex styloflexa","Carex","styloflexa"," Buckley, Bent Sedge (Naczi 11335 NY) ","Carex styloflexa Buckley, Bent",FALSE,38,FALSE,2729172,"Carex styloflexa Buckley","Carex styloflexa","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex styloflexa",6,7707728,196,1369,7708,2721893,2729172,FALSE,"Liliopsida","Carex styloflexa","unambiguous",NA,NA
"Carex swanii (Fernald) Mack., Swan’s Sedge (Naczi 8059 DOV) ","Carex swanii","Carex","swanii"," (Fernald) Mack., Swan’s Sedge (Naczi 8059 DOV) ","Carex swanii (Fernald) Mack., ",FALSE,48,FALSE,2723557,"Carex swanii (Fernald) Mack.","Carex swanii","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex swanii",6,7707728,196,1369,7708,2721893,2723557,FALSE,"Liliopsida","Carex swanii","unambiguous",NA,NA
"Carex tenera Dewey, Quill Sedge, •  SH/G5 (Leonard 19864 US) ","Carex tenera","Carex","tenera"," Dewey, Quill Sedge, •  SH/G5 (Leonard 19864 US) ","Carex tenera Dewey, Quill Sedg",FALSE,49,FALSE,2728212,"Carex tenera Dewey","Carex tenera","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex tenera",6,7707728,196,1369,7708,2721893,2728212,FALSE,"Liliopsida","Carex tenera","unambiguous",NA,NA
"Carex tenuiflora Wahlenb., Sparseflowered Sedge—see  Excluded Flora section. ","Carex tenuiflora","Carex","tenuiflora"," Wahlenb., Sparseflowered Sedge—see  Excluded Flora section. ","Carex tenuiflora Wahlenb., Spa",TRUE,61,FALSE,2722975,"Carex tenuiflora Wahlenb.","Carex tenuiflora","SPECIES","ACCEPTED",97,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex tenuiflora",6,7707728,196,1369,7708,2721893,2722975,FALSE,"Liliopsida","Carex tenuiflora","unambiguous",NA,NA
"Carex tetanica Schkuhr var. canbyi Porter, Rigid Sedge,   S1/G4G5T1T2Q (Knapp 4518 NY) ","Carex tetanica","Carex","tetanica"," Schkuhr var. canbyi Porter, Rigid Sedge,   S1/G4G5T1T2Q (Knapp 4518 NY) ","Carex tetanica Schkuhr var. ca",FALSE,74,FALSE,2724881,"Carex tetanica Schkuhr","Carex tetanica","SPECIES","ACCEPTED",97,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex tetanica",6,7707728,196,1369,7708,2721893,2724881,FALSE,"Liliopsida","Carex tetanica","unambiguous",NA,NA
"Carex texensis (Torr.) L. H. Bailey, Texas Sedge, † (Naczi 11336  DOV) ","Carex texensis","Carex","texensis"," (Torr.) L. H. Bailey, Texas Sedge, † (Naczi 11336  DOV) ","Carex texensis (Torr.) L. H. B",TRUE,57,FALSE,8601890,"Carex texensis (Torr. ex L.H.Bailey) L.H.Bailey","Carex texensis","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex texensis",6,7707728,196,1369,7708,2721893,8601890,FALSE,"Liliopsida","Carex texensis","unambiguous",NA,NA
"Carex tonsa (Fernald) E. P. Bicknell var. rugosperma (Mack.)  Crins, Parachute Sedge (Frye & Lea s.n. TAWES) ","Carex tonsa","Carex","tonsa"," (Fernald) E. P. Bicknell var. rugosperma (Mack.)  Crins, Parachute Sedge (Frye & Lea s.n. TAWES) ","Carex tonsa (Fernald) E. P. Bi",FALSE,98,FALSE,2729540,"Carex tonsa (Fernald) E.P.Bicknell","Carex tonsa","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex tonsa",6,7707728,196,1369,7708,2721893,2729540,FALSE,"Liliopsida","Carex tonsa","unambiguous",NA,NA
"Carex torta Boottflex Tuck., Twisted Sedge (Knapp 2714 DOV) ","Carex torta","Carex","torta"," Boottflex Tuck., Twisted Sedge (Knapp 2714 DOV) ","Carex torta Boottflex Tuck., T",FALSE,49,FALSE,2729040,"Carex torta Boott ex Tuck.","Carex torta","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex torta",6,7707728,196,1369,7708,2721893,2729040,FALSE,"Liliopsida","Carex torta","unambiguous",NA,NA
"Carex tribuloides Wahlenb. var. tribuloides, Blunt Broom Sedge  (Longbottom 6155 DOV) ","Carex tribuloides","Carex","tribuloides"," Wahlenb. var. tribuloides, Blunt Broom Sedge  (Longbottom 6155 DOV) ","Carex tribuloides Wahlenb. var",FALSE,69,FALSE,2727891,"Carex tribuloides Wahlenb.","Carex tribuloides","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex tribuloides",6,7707728,196,1369,7708,2721893,2727891,FALSE,"Liliopsida","Carex tribuloides","unambiguous",NA,NA
"Carex trichocarpa Willd., Hairy-fruited Sedge, •  S2/G4 (Lea  1518 TAWES) ","Carex trichocarpa","Carex","trichocarpa"," Willd., Hairy-fruited Sedge, •  S2/G4 (Lea  1518 TAWES) ","Carex trichocarpa Willd., Hair",FALSE,57,FALSE,2726981,"Carex trichocarpa Muhl. ex Willd.","Carex trichocarpa","SPECIES","ACCEPTED",97,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex trichocarpa",6,7707728,196,1369,7708,2721893,2726981,FALSE,"Liliopsida","Carex trichocarpa","unambiguous",NA,NA
"Carex trisperma Dewey, Three-seeded Sedge (Lea 2716 DOV) ","Carex trisperma","Carex","trisperma"," Dewey, Three-seeded Sedge (Lea 2716 DOV) ","Carex trisperma Dewey, Three-s",FALSE,42,FALSE,2725572,"Carex trisperma Dewey","Carex trisperma","SPECIES","ACCEPTED",97,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex trisperma",6,7707728,196,1369,7708,2721893,2725572,FALSE,"Liliopsida","Carex trisperma","unambiguous",NA,NA
"Carex tuckermanii Dewey, Tuckerman’s Sedge, •  S1/G4 (Lea  2740 DOV) ","Carex tuckermanii","Carex","tuckermanii"," Dewey, Tuckerman’s Sedge, •  S1/G4 (Lea  2740 DOV) ","Carex tuckermanii Dewey, Tucke",FALSE,52,FALSE,2723291,"Carex tuckermanii Boott","Carex tuckermanii","SPECIES","ACCEPTED",97,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex tuckermanii",6,7707728,196,1369,7708,2721893,2723291,FALSE,"Liliopsida","Carex tuckermanii","unambiguous",NA,NA
"Carex typhina Michx., Cattail Sedge (Longbottom 11722 DOV) ","Carex typhina","Carex","typhina"," Michx., Cattail Sedge (Longbottom 11722 DOV) ","Carex typhina Michx., Cattail ",FALSE,46,FALSE,2727017,"Carex typhina Michx.","Carex typhina","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex typhina",6,7707728,196,1369,7708,2721893,2727017,FALSE,"Liliopsida","Carex typhina","unambiguous",NA,NA
"Carex umbellata Schkuhrflex Willd., Parasol Sedge (Knapp 2380  DOV) ","Carex umbellata","Carex","umbellata"," Schkuhrflex Willd., Parasol Sedge (Knapp 2380  DOV) ","Carex umbellata Schkuhrflex Wi",FALSE,53,FALSE,2729429,"Carex umbellata Willd.","Carex umbellata","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex umbellata",6,7707728,196,1369,7708,2721893,2729429,FALSE,"Liliopsida","Carex umbellata","unambiguous",NA,NA
"Carex utriculata Boott, Swollen-beaked Sedge (Lea 2741  TAWES)  [Carex rostrata Stokes var. utriculata (Boott) L. H. Bailey] ","Carex utriculata","Carex","utriculata"," Boott, Swollen-beaked Sedge (Lea 2741  TAWES)  [Carex rostrata Stokes var. utriculata (Boott) L. H. Bailey] ","Carex utriculata Boott, Swolle",FALSE,109,FALSE,2726268,"Carex utriculata Boott","Carex utriculata","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex utriculata",6,7707728,196,1369,7708,2721893,2726268,FALSE,"Liliopsida","Carex utriculata","unambiguous",NA,NA
"Carex venusta Dewey, Darkgreen Sedge, •  S3S4/G4 (Naczi  11564 DOV)  [Carex oblita Steud.; C. venusta var. minor Boeckler] ","Carex venusta","Carex","venusta"," Dewey, Darkgreen Sedge, •  S3S4/G4 (Naczi  11564 DOV)  [Carex oblita Steud.; C. venusta var. minor Boeckler] ","Carex venusta Dewey, Darkgreen",FALSE,110,FALSE,2723363,"Carex venusta Dewey","Carex venusta","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex venusta",6,7707728,196,1369,7708,2721893,2723363,FALSE,"Liliopsida","Carex venusta","unambiguous",NA,NA
"Carex verrucosa Muhl., Warty Sedge—see Excluded Flora  section. ","Carex verrucosa","Carex","verrucosa"," Muhl., Warty Sedge—see Excluded Flora  section. ","Carex verrucosa Muhl., Warty S",TRUE,49,FALSE,2722320,"Carex verrucosa Muhl.","Carex verrucosa","SPECIES","ACCEPTED",97,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex verrucosa",6,7707728,196,1369,7708,2721893,2722320,FALSE,"Liliopsida","Carex verrucosa","unambiguous",NA,NA
"Carex vesicaria L., Lesser Bladder Sedge, •  S1/G5 (Sipple 2020  DOV) ","Carex vesicaria","Carex","vesicaria"," L., Lesser Bladder Sedge, •  S1/G5 (Sipple 2020  DOV) ","Carex vesicaria L., Lesser Bla",FALSE,55,FALSE,2722046,"Carex vesicaria L.","Carex vesicaria","SPECIES","ACCEPTED",97,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex vesicaria",6,7707728,196,1369,7708,2721893,2722046,FALSE,"Liliopsida","Carex vesicaria","unambiguous",NA,NA
"Carex vestita Willd., Velvet Sedge,  S2/G5 (Naczi 9298 DOV) ","Carex vestita","Carex","vestita"," Willd., Velvet Sedge,  S2/G5 (Naczi 9298 DOV) ","Carex vestita Willd., Velvet S",FALSE,48,FALSE,2727869,"Carex vestita Willd.","Carex vestita","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex vestita",6,7707728,196,1369,7708,2721893,2727869,FALSE,"Liliopsida","Carex vestita","unambiguous",NA,NA
"Carex virescens Muhl.flex Willd., Ribbed Sedge (Knapp 2845  DOV) ","Carex virescens","Carex","virescens"," Muhl.flex Willd., Ribbed Sedge (Knapp 2845  DOV) ","Carex virescens Muhl.flex Will",FALSE,50,FALSE,2726431,"Carex virescens Muhl. ex Willd.","Carex virescens","SPECIES","ACCEPTED",97,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex virescens",6,7707728,196,1369,7708,2721893,2726431,FALSE,"Liliopsida","Carex virescens","unambiguous",NA,NA
"Carex viridula Michx., Little Green Sedge—see Excluded ","Carex viridula","Carex","viridula"," Michx., Little Green Sedge—see Excluded ","Carex viridula Michx., Little ",TRUE,41,FALSE,8116714,"Carex viridula Franch. & Sav.","Carex viridula","SPECIES","SYNONYM",120,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex curvicollis",6,7707728,196,1369,7708,2721893,2722306,TRUE,"Liliopsida","Carex viridula","First species-level taxon (likely synonynymy or misspelling) but other matches may exist",2722306,"Plantae"
"Carex vulpinoidea Michx., Fox Sedge (Longbottom 11609  DOV) ","Carex vulpinoidea","Carex","vulpinoidea"," Michx., Fox Sedge (Longbottom 11609  DOV) ","Carex vulpinoidea Michx., Fox ",FALSE,43,FALSE,2728060,"Carex vulpinoidea Michx.","Carex vulpinoidea","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex vulpinoidea",6,7707728,196,1369,7708,2721893,2728060,FALSE,"Liliopsida","Carex vulpinoidea","unambiguous",NA,NA
"Carex willdenowii Schkuhrflex Willd., Willdenow’s Sedge (Naczi  11052 DOV) ","Carex willdenowii","Carex","willdenowii"," Schkuhrflex Willd., Willdenow’s Sedge (Naczi  11052 DOV) ","Carex willdenowii Schkuhrflex ",FALSE,58,FALSE,2725214,"Carex willdenowii Willd.","Carex willdenowii","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex willdenowii",6,7707728,196,1369,7708,2721893,2725214,FALSE,"Liliopsida","Carex willdenowii","unambiguous",NA,NA
"Carex woodii Dewey, Pretty Sedge (Naczi 11049 DOV) ","Carex woodii","Carex","woodii"," Dewey, Pretty Sedge (Naczi 11049 DOV) ","Carex woodii Dewey, Pretty Sed",FALSE,39,FALSE,2724396,"Carex woodii Dewey","Carex woodii","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex woodii",6,7707728,196,1369,7708,2721893,2724396,FALSE,"Liliopsida","Carex woodii","unambiguous",NA,NA
"Cladium mariscoides (Muhl.) Torr., Smooth Sawgrass (Naczi  10762 DOV)  [Mariscus mariscoides (Muhl.) Kuntze] ","Cladium mariscoides","Cladium","mariscoides"," (Muhl.) Torr., Smooth Sawgrass (Naczi  10762 DOV)  [Mariscus mariscoides (Muhl.) Kuntze] ","Cladium mariscoides (Muhl.) To",FALSE,90,FALSE,2709503,"Cladium mariscoides (Muhl.) Torr.","Cladium mariscoides","SPECIES","ACCEPTED",97,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Cladium","Cladium mariscoides",6,7707728,196,1369,7708,2731321,2709503,FALSE,"Liliopsida","Cladium mariscoides","unambiguous",NA,NA
"Cyperus acuminatus Torr. & Hook., Taper-tipped Flatsedge  (Davis 7228 Patuxent River Naval Air Station Herbarium) ","Cyperus acuminatus","Cyperus","acuminatus"," Torr. & Hook., Taper-tipped Flatsedge  (Davis 7228 Patuxent River Naval Air Station Herbarium) ","Cyperus acuminatus Torr. & Hoo",FALSE,96,FALSE,2715570,"Cyperus acuminatus Torr. & Hook.","Cyperus acuminatus","SPECIES","ACCEPTED",97,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Cyperus","Cyperus acuminatus",6,7707728,196,1369,7708,2713455,2715570,FALSE,"Liliopsida","Cyperus acuminatus","unambiguous",NA,NA
"Cyperus bipartitus Torr., Slender Flatsedge (McAvoy 6686 DOV)  [Cyperus rivularis Kunth] ","Cyperus bipartitus","Cyperus","bipartitus"," Torr., Slender Flatsedge (McAvoy 6686 DOV)  [Cyperus rivularis Kunth] ","Cyperus bipartitus Torr., Slen",FALSE,71,FALSE,2730335,"Cyperus bipartitus Torr.","Cyperus bipartitus","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Cyperus","Cyperus bipartitus",6,7707728,196,1369,7708,2713455,2730335,FALSE,"Liliopsida","Cyperus bipartitus","unambiguous",NA,NA
